location_x,location_y
0.0,0.0
-0.0024718773,-0.023415962
0.013612305,-0.070421517
0.024895258,-0.11869404
0.054707579,-0.2235335
0.076896042,-0.29530883
0.11023163,-0.4029676
0.15134829,-0.53716731
0.19245191,-0.66711485
0.23901108,-0.81329983
0.29882589,-0.99832308
0.34903964,-1.1543013
0.40149775,-1.3201127
0.4730722,-1.5603021
0.5235076,-1.716742
0.58599848,-1.9224703
0.64964503,-2.12712
0.69954234,-2.2917094
0.76367414,-2.4807289
0.81846821,-2.6523645
0.89304572,-2.8772328
0.95152134,-3.0516863
1.0135088,-3.2376812
1.0789744,-3.4333289
1.1291629,-3.5847225
1.2077645,-3.819458
1.2663509,-3.9841173
1.3203825,-4.1464658
1.3913529,-4.3464389
1.4474406,-4.5203075
1.5094134,-4.6983385
1.5863521,-4.9232597
1.6596839,-5.1204438
1.7844301,-5.4707284
1.8469338,-5.6470947
1.9043816,-5.8083663
1.9784039,-6.0135522
2.0360122,-6.1759777
2.1086535,-6.3831172
2.166497,-6.5399094
2.2251186,-6.7490959
2.2545156,-6.9163136
2.2650893,-7.1212673
2.2749975,-7.3036304
2.2857592,-7.5165701
2.2857592,-7.5165701
2.3002245,-7.7687917
2.3162637,-7.9963698
2.3286026,-8.207449
2.3422945,-8.3740129
2.3545885,-8.5561314
2.3657715,-8.756485
2.3802452,-8.9734392
2.3920097,-9.1389313
2.4040568,-9.3370695
2.4172978,-9.5247393
2.428616,-9.7068129
2.4419875,-9.9050255
2.4552319,-10.083935
2.4677036,-10.285159
2.4822607,-10.492825
2.4963331,-10.681134
2.5107038,-10.888356
2.5255837,-11.096277
2.538018,-11.27296
2.5514979,-11.437954
2.5665216,-11.64108
2.5804558,-11.832594
2.5962739,-12.051042
2.6061649,-12.220169
2.620044,-12.40127
2.632947,-12.610842
2.647172,-12.811155
2.6583374,-13.005253
2.6719725,-13.197852
2.6858194,-13.386797
2.6979411,-13.555015
2.7121532,-13.767352
2.7261508,-13.973259
2.7391095,-14.15544
2.7522218,-14.333581
2.7641971,-14.525633
2.77702,-14.727127
2.7911553,-14.923168
2.8029554,-15.105634
2.8172507,-15.314746
2.8316011,-15.49992
2.8425491,-15.671545
2.8569891,-15.871912
2.8708029,-16.090223
2.8827846,-16.270294
2.8979084,-16.47599
2.9104989,-16.660732
2.9231501,-16.848585
2.9376276,-17.046535
2.9504108,-17.240726
2.9625111,-17.425318
2.9748125,-17.608028
2.9869254,-17.820824
2.9992054,-18.012991
3.0153842,-18.245447
3.0244515,-18.401115
3.0365252,-18.594727
3.0557086,-18.822771
3.0673192,-18.978952
3.0787954,-19.172739
3.0906863,-19.354099
3.1033726,-19.564594
3.1162441,-19.745508
3.1305964,-19.970787
3.1412847,-20.143356
3.1530635,-20.340143
3.1675806,-20.54693
3.1804917,-20.721756
3.1921749,-20.9132
3.2025323,-21.119356
3.2159777,-21.311823
3.2271602,-21.511675
3.2381885,-21.689213
3.251797,-21.876648
3.2630517,-22.078817
3.2800126,-22.322996
3.2915673,-22.496185
3.3052161,-22.691683
3.3160305,-22.865211
3.3264804,-23.051983
3.3407748,-23.25391
3.3538308,-23.426474
3.3649857,-23.640614
3.3796926,-23.847019
3.3928087,-24.040131
3.4024615,-24.211655
3.4193642,-24.441395
3.4323635,-24.615675
3.4431179,-24.803087
3.4555087,-25.001202
3.4704762,-25.200493
3.4826586,-25.39517
3.4966567,-25.604044
3.5098071,-25.798664
3.5207016,-25.985308
3.5314777,-26.169693
3.5430608,-26.368721
3.5567224,-26.59005
3.5689688,-26.762413
3.5774238,-26.93327
3.5913742,-27.164621
3.6032739,-27.335798
3.6167004,-27.528965
3.6303837,-27.727602
3.6429412,-27.923836
3.6561534,-28.122517
3.6688917,-28.299463
3.6789312,-28.485054
3.69291,-28.703049
3.7084525,-28.886068
3.7185445,-29.085289
3.7345734,-29.282085
3.7498453,-29.481346
3.7617867,-29.674582
3.7761207,-29.870934
3.7898886,-30.064209
3.803175,-30.248037
3.815882,-30.457907
3.8300481,-30.645172
3.8432584,-30.84236
3.8562968,-31.035307
3.8695114,-31.233717
3.8812129,-31.413429
3.8970575,-31.629122
3.9064419,-31.781057
3.9211268,-32.002785
3.9310188,-32.189373
3.9440641,-32.377327
3.9621432,-32.594803
3.9719574,-32.753616
3.9871471,-32.974693
3.998265,-33.148083
4.0139165,-33.355724
4.0275397,-33.551334
4.0402803,-33.747807
4.0539017,-33.939739
4.0668011,-34.150242
4.0774951,-34.326614
4.0914397,-34.508945
4.105547,-34.742561
4.1196089,-34.942757
4.1293736,-35.103607
4.1434226,-35.299057
4.1566825,-35.506557
4.1665277,-35.682484
4.1823163,-35.926628
4.1926398,-36.078384
4.2057133,-36.281498
4.2184243,-36.479263
4.2336245,-36.674355
4.2493567,-36.882481
4.2631435,-37.090004
4.2741632,-37.253979
4.2892919,-37.458637
4.3033872,-37.656616
4.3176727,-37.847836
4.3309083,-38.051437
4.3452449,-38.27676
4.3566837,-38.454456
4.3707194,-38.664635
4.3830805,-38.826656
4.394403,-39.016266
4.4109845,-39.228119
4.4228005,-39.407257
4.4370875,-39.627808
4.4530854,-39.845722
4.4654298,-40.016769
4.4788814,-40.19875
4.493041,-40.400204
4.5073147,-40.617199
4.5218501,-40.813076
4.5317917,-40.984264
4.5451097,-41.19614
4.5586877,-41.388779
4.5741801,-41.590778
4.5872655,-41.779396
4.6011796,-41.954693
4.6174002,-42.173576
4.6305947,-42.355797
4.6440091,-42.564869
4.6575985,-42.736492
4.669868,-42.941368
4.6832967,-43.118717
4.6992192,-43.346756
4.7087831,-43.505466
4.7242465,-43.725452
4.7372713,-43.91296
4.7520056,-44.106476
4.7673655,-44.314941
4.7821274,-44.504707
4.7941513,-44.693386
4.8075047,-44.903687
4.8214288,-45.090168
4.8327618,-45.279739
4.848351,-45.499535
4.8621945,-45.687256
4.8764968,-45.871586
4.8884969,-46.056126
4.906311,-46.280556
4.9156895,-46.444675
4.9326744,-46.664436
4.9452109,-46.868031
4.959084,-47.050812
4.9706078,-47.23785
4.9846015,-47.432133
5.00033,-47.644428
5.0136719,-47.844437
5.0280404,-48.04052
5.0413165,-48.242805
5.053484,-48.431118
5.0681524,-48.638306
5.0814857,-48.824738
5.0939422,-49.027916
5.1140366,-49.255081
5.1256223,-49.465584
5.1379333,-49.643929
5.1552916,-49.863838
5.1705217,-50.066296
5.1847048,-50.251453
5.1969318,-50.460365
5.2118726,-50.659725
5.2249908,-50.863106
5.2382731,-51.049019
5.2500715,-51.244648
5.2632551,-51.437157
5.2765169,-51.637497
5.289185,-51.820148
5.303823,-52.023876
5.3206468,-52.255684
5.3315458,-52.442215
5.3467712,-52.635235
5.3612347,-52.831459
5.3724351,-53.023201
5.3873038,-53.201302
5.4022708,-53.425644
5.4150119,-53.611137
5.4294639,-53.810257
5.4433179,-53.999672
5.455008,-54.17868
5.4732938,-54.400082
5.486835,-54.604439
5.5006695,-54.80265
5.5143881,-55.000546
5.5277405,-55.199883
5.5404344,-55.387619
5.5537009,-55.558945
5.5693846,-55.786484
5.5836277,-55.974678
5.597466,-56.17411
5.6105409,-56.336285
5.625042,-56.572063
5.6374269,-56.745342
5.6522985,-56.956898
5.6637106,-57.148373
5.681118,-57.36348
5.6930876,-57.561741
5.711472,-57.788754
5.7220626,-57.930637
5.7360439,-58.148853
5.7491651,-58.342194
5.7624774,-58.535076
5.7743897,-58.730736
5.7899666,-58.938812
5.8057227,-59.134583
5.8229108,-59.331711
5.837862,-59.518162
5.8528695,-59.72842
5.865756,-59.910763
5.8776202,-60.106758
5.8880563,-60.299442
5.9023113,-60.492496
5.9156647,-60.70013
5.9304085,-60.895069
5.9461927,-61.086834
5.9562554,-61.292065
5.9691997,-61.483959
5.9841757,-61.683762
5.9965925,-61.878372
6.0122313,-62.08987
6.0234613,-62.269791
6.0367765,-62.459255
6.0509148,-62.673386
6.0656662,-62.887016
6.077673,-63.067039
6.0916777,-63.270271
6.1062107,-63.462715
6.119348,-63.676586
6.1311207,-63.853298
6.1472192,-64.064331
6.1612248,-64.251472
6.1742167,-64.434563
6.1879907,-64.645683
6.2022128,-64.833138
6.2149682,-65.037621
6.2321515,-65.249115
6.2455068,-65.438751
6.2588487,-65.60733
6.2733321,-65.823273
6.2893472,-66.028519
6.3010187,-66.205872
6.3140011,-66.41246
6.3271751,-66.621643
6.3400569,-66.795128
6.3561764,-67.022293
6.3719697,-67.229111
6.3829756,-67.408119
6.3998084,-67.593338
6.4155884,-67.806931
6.4254217,-67.974457
6.4419618,-68.195091
6.4570127,-68.401772
6.467885,-68.584534
6.4815035,-68.771355
6.4942331,-68.982002
6.5089087,-69.16909
6.522665,-69.372749
6.5366654,-69.568474
6.5505891,-69.772186
6.5671349,-69.970963
6.579227,-70.15136
6.5946579,-70.367447
6.6080947,-70.564102
6.6199212,-70.741386
6.6327643,-70.961494
6.6489878,-71.149071
6.6631074,-71.340851
6.6797972,-71.55632
6.692503,-71.762001
6.7050724,-71.915054
6.7214007,-72.163147
6.7385192,-72.367531
6.7531395,-72.563042
6.7643394,-72.729294
6.779531,-72.931961
6.7939363,-73.150291
6.8048134,-73.315193
6.819149,-73.518425
6.8342505,-73.735207
6.8503137,-73.921806
6.8608799,-74.10025
6.8782001,-74.306198
6.8928304,-74.528839
6.9029102,-74.696754
6.9187584,-74.934227
6.9308019,-75.106766
6.9467721,-75.315453
6.9618044,-75.520203
6.9747086,-75.701073
6.9873219,-75.895096
7.0015993,-76.101349
7.0162239,-76.310783
7.0285444,-76.505051
7.0427852,-76.694565
7.0564523,-76.912918
7.0695281,-77.109825
7.0818181,-77.282715
7.0975761,-77.485558
7.1107459,-77.692955
7.121521,-77.85939
7.1357818,-78.066673
7.1491795,-78.270294
7.1603498,-78.472237
7.1773052,-78.668907
7.1880946,-78.857033
7.2024751,-79.059067
7.2131419,-79.250038
7.2289224,-79.461624
7.2408996,-79.636078
7.2544117,-79.83783
7.269269,-80.032852
7.2805729,-80.224174
7.295753,-80.439926
7.3089719,-80.638885
7.3200312,-80.827919
7.3331184,-81.01387
7.346117,-81.2201
7.3577361,-81.408516
7.3698955,-81.610405
7.3854194,-81.81633
7.3973622,-81.981712
7.4140253,-82.220139
7.4242191,-82.413277
7.4370284,-82.603477
7.4514327,-82.807022
7.4621558,-82.997391
7.4761224,-83.19902
7.4894667,-83.386627
7.5053687,-83.579803
7.5192776,-83.788788
7.5362611,-84.022461
7.5476012,-84.16758
7.5609946,-84.380455
7.5725465,-84.577332
7.58464,-84.760292
7.5987449,-84.976089
7.6113634,-85.157654
7.6252751,-85.356911
7.6387706,-85.573257
7.6515698,-85.778366
7.6676269,-85.96431
7.6781583,-86.159409
7.6921091,-86.354935
7.7053466,-86.557236
7.7197499,-86.7696
7.7347779,-86.962631
7.7475438,-87.162102
7.7586231,-87.349831
7.7723346,-87.574608
7.7830896,-87.744553
7.7982402,-87.951385
7.8094168,-88.133659
7.825037,-88.37442
7.835741,-88.546791
7.8507719,-88.745575
7.865274,-88.940796
7.8789444,-89.157974
7.8897629,-89.325211
7.9055414,-89.55291
7.9183946,-89.74913
7.9303708,-89.926071
7.9444003,-90.116425
7.958437,-90.351166
7.9719048,-90.534256
7.9861722,-90.718704
7.9977388,-90.916443
8.0142651,-91.119843
8.0240049,-91.331001
8.0399981,-91.519218
8.0513277,-91.689163
8.0683928,-91.911591
8.0794744,-92.111099
8.0927896,-92.292397
8.1071749,-92.496323
8.1204853,-92.704308
8.1343756,-92.915649
8.1525087,-93.120613
8.1660757,-93.291588
8.1810055,-93.478668
8.1946144,-93.701118
8.205986,-93.866653
8.2182837,-94.049583
8.2312727,-94.265816
8.2446814,-94.449127
8.2609491,-94.686165
8.2730665,-94.859955
8.2866497,-95.062576
8.29632,-95.248497
8.3081503,-95.43428
8.3268137,-95.641472
8.3367634,-95.84478
8.3519535,-96.037994
8.3635006,-96.221596
8.3784723,-96.45211
8.394537,-96.656876
8.4049854,-96.839302
8.4171648,-97.021782
8.431201,-97.218147
8.4446478,-97.413383
8.4595366,-97.614525
8.470109,-97.807159
8.486125,-97.999496
8.4997206,-98.201157
8.5099955,-98.374237
8.5254936,-98.599327
8.536706,-98.787514
8.5511875,-98.996811
8.566967,-99.193649
8.578599,-99.396042
8.5910378,-99.585808
8.6062536,-99.788849
8.6186028,-99.982613
8.632473,-100.15466
8.6488428,-100.38081
8.6591558,-100.56879
8.674264,-100.76765
8.6914721,-100.98461
8.7071238,-101.20147
8.7201214,-101.3914
8.7365618,-101.62874
8.7474298,-101.76971
8.7626381,-101.96265
8.7751637,-102.17042
8.7874842,-102.37592
8.801137,-102.56532
8.8128223,-102.75604
8.8242245,-102.97099
8.8366604,-103.15221
8.8538275,-103.37885
8.8665781,-103.5727
8.879427,-103.76741
8.894558,-103.96487
8.9079647,-104.16185
8.9216251,-104.34973
8.9334631,-104.54026
8.9495001,-104.77672
8.9632683,-104.96581
8.9773874,-105.15139
8.9904566,-105.3443
9.0041142,-105.53693
9.0183525,-105.719
9.0344172,-105.94176
9.0490675,-106.1582
9.0624113,-106.35384
9.0731096,-106.51703
9.0873947,-106.72243
9.0991831,-106.92279
9.1121216,-107.11783
9.1280107,-107.30328
9.1445045,-107.5173
9.1602306,-107.73463
9.1719694,-107.91637
9.185297,-108.08494
9.2012196,-108.29357
9.2112789,-108.50053
9.2193518,-108.68903
9.225378,-108.8893
9.234127,-109.0945
9.2428265,-109.29024
9.2526703,-109.49155
9.2623978,-109.67761
9.2730827,-109.90983
9.2821922,-110.06509
9.2880087,-110.25144
9.2928476,-110.43951
9.3017063,-110.65631
9.3134851,-110.8658
9.320693,-111.0782
9.3321056,-111.2998
9.3384695,-111.46943
9.3446121,-111.68991
9.3531532,-111.85653
9.3606844,-112.07417
9.3715963,-112.27145
9.3804245,-112.47194
9.3865452,-112.64211
9.395256,-112.87892
9.4033232,-113.06528
9.4127607,-113.26035
9.4181595,-113.46146
9.4263945,-113.66125
9.4351273,-113.86304
9.4425564,-114.03729
9.4494867,-114.26666
9.4587488,-114.43297
9.4677963,-114.64816
9.476655,-114.83707
9.4843397,-115.03907
9.4935341,-115.23
9.5002089,-115.43079
9.5096989,-115.62514
9.5188818,-115.80951
9.524272,-116.01148
9.5340252,-116.23312
9.5411243,-116.39659
9.5515823,-116.63324
9.5600796,-116.81541
9.5654659,-116.98692
9.5750017,-117.20236
9.5808601,-117.38122
9.5905294,-117.6063
9.5975523,-117.79247
9.6045876,-117.98413
9.613699,-118.17888
9.6230898,-118.40733
9.6313715,-118.59814
9.6379709,-118.76608
9.6458597,-118.95925
9.6573601,-119.1926
9.6642103,-119.38294
9.6703787,-119.57555
9.6800385,-119.78608
9.686182,-119.98071
9.6954889,-120.17823
9.7031975,-120.3933
9.7099228,-120.5498
9.7201719,-120.78285
9.7269678,-120.96603
9.7355251,-121.15892
9.7461281,-121.36835
9.75455,-121.5414
9.7635775,-121.7555
9.7723379,-121.95711
9.7799988,-122.14879
9.7887554,-122.35111
9.7967625,-122.55025
9.806921,-122.74858
9.815197,-122.94385
9.8251801,-123.14687
9.8347359,-123.32729
9.8416357,-123.5125
9.8519297,-123.74465
9.8622751,-123.93503
9.8710814,-124.13238
9.8794432,-124.34354
9.8857412,-124.52763
9.896122,-124.73054
9.9016218,-124.9211
9.9109449,-125.1344
9.9202642,-125.33411
9.9254093,-125.49696
9.9353409,-125.72532
9.9444323,-125.92458
9.9522314,-126.12575
9.9587164,-126.29327
9.9697266,-126.52313
9.9771061,-126.69859
9.987051,-126.9392
9.9947767,-127.08086
10.004529,-127.29889
10.013837,-127.51936
10.020745,-127.71312
10.026951,-127.89392
10.03662,-128.08997
10.042489,-128.30466
10.052615,-128.51251
10.058476,-128.68921
10.066661,-128.87541
10.077652,-129.08873
10.084785,-129.27376
10.096108,-129.49646
10.105312,-129.7225
10.110002,-129.89331
10.121723,-130.09987
10.12876,-130.28961
10.139213,-130.50214
10.145985,-130.69183
10.15077,-130.8756
10.159015,-131.07784
10.169163,-131.29585
10.1747,-131.46172
10.180967,-131.6608
10.189642,-131.84392
10.197754,-132.05687
10.204069,-132.24533
10.213723,-132.47148
10.22048,-132.65677
10.225617,-132.84062
10.235827,-133.05437
10.242684,-133.22156
10.251757,-133.4346
10.25965,-133.63138
10.267555,-133.83441
10.276855,-134.04134
10.287924,-134.23019
10.295308,-134.41762
10.3035,-134.64658
10.311593,-134.82803
10.318488,-135.04872
10.32659,-135.22849
10.335637,-135.42035
10.346663,-135.64102
10.353362,-135.80769
10.362575,-136.02695
10.368911,-136.2135
10.377159,-136.4126
10.387387,-136.61125
10.393328,-136.78894
10.399412,-136.93329
10.406284,-137.10417
10.416437,-137.27219
10.422709,-137.4315
10.434489,-137.6507
10.443888,-137.84787
10.452696,-138.0479
10.459572,-138.23982
10.468692,-138.46431
10.477126,-138.64653
10.488585,-138.84665
10.496307,-139.02931
10.507895,-139.2197
10.515735,-139.41728
10.522616,-139.62741
10.533842,-139.83405
10.541978,-140.0155
10.549704,-140.21507
10.561259,-140.41599
10.569213,-140.61371
10.576493,-140.80598
10.585662,-141.01888
10.59446,-141.21638
10.600379,-141.40102
10.609561,-141.61969
10.615577,-141.799
10.622662,-141.99745
10.631845,-142.19928
10.638522,-142.37456
10.648479,-142.59195
10.657743,-142.77525
10.664906,-142.99561
10.674513,-143.19888
10.685111,-143.39085
10.694993,-143.5928
10.703268,-143.79167
10.71187,-144.00574
10.722306,-144.23111
10.730536,-144.41771
10.739836,-144.61871
10.745842,-144.79436
10.755399,-145.00519
10.762259,-145.17876
10.771433,-145.3651
10.780966,-145.56519
10.788133,-145.77548
10.797448,-145.94753
10.80813,-146.13861
10.81708,-146.36009
10.824773,-146.57071
10.836437,-146.75342
10.843531,-146.94753
10.853351,-147.15169
10.860794,-147.35519
10.869248,-147.51968
10.878614,-147.73708
10.885875,-147.93166
10.896701,-148.12318
10.903389,-148.32167
10.913705,-148.51411
10.92036,-148.716
10.929852,-148.93161
10.938255,-149.12122
10.945357,-149.33084
10.952212,-149.51532
10.960189,-149.70108
10.968402,-149.93051
10.977106,-150.09662
10.984681,-150.29103
10.994039,-150.52115
10.999301,-150.69763
11.008619,-150.8998
11.018044,-151.10764
11.024986,-151.29756
11.033183,-151.50798
11.043126,-151.71021
11.051826,-151.89175
11.058605,-152.09969
11.068023,-152.29262
11.076037,-152.49286
11.083423,-152.68567
11.090568,-152.89815
11.101462,-153.07777
11.108351,-153.28444
11.117073,-153.47098
11.127217,-153.68732
11.133669,-153.87657
11.141507,-154.07722
11.147782,-154.26947
11.156013,-154.46471
11.16277,-154.65395
11.171885,-154.88741
11.182829,-155.08627
11.185712,-155.23805
11.195482,-155.47063
11.20428,-155.6727
11.210783,-155.86839
11.221662,-156.0681
11.229603,-156.2487
11.237577,-156.47946
11.245968,-156.65379
11.253461,-156.83504
11.262804,-157.07062
11.268599,-157.23396
11.275906,-157.43329
11.287632,-157.63651
11.297057,-157.83743
11.306813,-158.0329
11.314288,-158.22133
11.321158,-158.4386
11.325843,-158.63756
11.333243,-158.82704
11.34365,-159.01927
11.353547,-159.21388
11.36214,-159.42657
11.371073,-159.59644
11.37791,-159.78963
11.387372,-159.98105
11.397125,-160.20096
11.406872,-160.41048
11.414724,-160.59267
11.422437,-160.78856
11.431979,-160.97543
11.441957,-161.2014
11.448857,-161.35799
11.458314,-161.57181
11.467074,-161.79477
11.47412,-161.96761
11.482247,-162.19618
11.487197,-162.34782
11.497874,-162.56601
11.506148,-162.76366
11.513965,-162.96315
11.520701,-163.16061
11.526164,-163.33287
11.536186,-163.5733
11.543059,-163.76872
11.54952,-163.93288
11.557617,-164.14268
11.56354,-164.33046
11.573704,-164.55644
11.581848,-164.74042
11.588393,-164.90857
11.597989,-165.10312
11.605098,-165.3252
11.61454,-165.50845
11.622234,-165.72714
11.628784,-165.91147
11.63731,-166.12891
11.648622,-166.30925
11.655146,-166.51295
11.663539,-166.70703
11.669345,-166.89355
11.67964,-167.10878
11.686924,-167.32431
11.697647,-167.51089
11.706517,-167.70976
11.713974,-167.88202
11.72375,-168.09756
11.73383,-168.2765
11.744031,-168.48792
11.75045,-168.70052
11.759715,-168.9048
11.768917,-169.07468
11.776188,-169.30168
11.787596,-169.48332
11.795982,-169.68727
11.804287,-169.87485
11.812157,-170.08308
11.82077,-170.29704
11.827571,-170.48251
11.838367,-170.67708
11.848345,-170.88324
11.859691,-171.09859
11.86698,-171.26285
11.874475,-171.48216
11.883582,-171.68297
11.889734,-171.85941
11.897647,-172.04802
11.905109,-172.26311
11.910013,-172.46974
11.917794,-172.68138
11.924691,-172.86324
11.93506,-173.04704
11.941352,-173.24623
11.949832,-173.42749
11.960842,-173.64128
11.968584,-173.83589
11.979195,-174.01147
11.98617,-174.24457
11.99338,-174.42299
12.003044,-174.62999
12.011522,-174.82472
12.02113,-175.03625
12.025503,-175.20798
12.0356,-175.42351
12.044827,-175.67085
12.053051,-175.80962
12.063526,-176.033
12.069747,-176.21022
12.076962,-176.39105
12.085114,-176.60515
12.090608,-176.78993
12.100782,-177.0041
12.108684,-177.18462
12.118373,-177.39745
12.128272,-177.59402
12.138274,-177.78647
12.14493,-178.00279
12.147547,-178.17293
12.157114,-178.35097
12.161095,-178.55887
12.166249,-178.76968
12.175072,-178.96542
12.177284,-179.16599
12.181315,-179.36545
12.186864,-179.55319
12.194026,-179.75586
12.197838,-179.95007
12.204085,-180.1418
12.211218,-180.35402
12.219044,-180.55644
12.222859,-180.7321
12.230925,-180.92989
12.232739,-181.15558
12.239346,-181.32318
12.24562,-181.54556
12.253845,-181.72701
12.256929,-181.96838
12.264433,-182.19028
12.270176,-182.35283
12.273531,-182.54846
12.280634,-182.79417
12.284928,-182.96085
12.290833,-183.16997
12.295152,-183.37276
12.303398,-183.53485
12.307373,-183.70477
12.313143,-183.90475
12.319189,-184.12721
12.3253,-184.35089
12.332917,-184.53151
12.338439,-184.70755
12.342935,-184.8933
12.350683,-185.10689
12.354466,-185.28392
12.360414,-185.51456
12.364439,-185.6814
12.370284,-185.86638
12.374671,-186.07841
12.377638,-186.26712
12.384862,-186.47118
12.387736,-186.65984
12.391457,-186.87001
12.394972,-187.07104
12.398568,-187.26479
12.403671,-187.4623
12.408434,-187.664
12.415103,-187.86803
12.419799,-188.04311
12.422575,-188.24883
12.428173,-188.44205
12.437349,-188.64061
12.443962,-188.85893
12.451085,-189.05954
12.451928,-189.25716
12.459567,-189.42728
12.466254,-189.61896
12.471017,-189.85277
12.475495,-190.04498
12.480083,-190.2444
12.485306,-190.42757
12.49037,-190.63353
12.497217,-190.83295
12.507289,-191.06487
12.509494,-191.20947
12.51415,-191.41927
12.516499,-191.62596
12.522885,-191.81335
12.528195,-192.0132
12.536726,-192.25125
12.539756,-192.41159
12.542068,-192.59154
12.549281,-192.79723
12.555653,-192.97954
12.56004,-193.16774
12.566072,-193.39339
12.57355,-193.59749
12.581537,-193.78319
12.585449,-193.98384
12.59095,-194.17366
12.595717,-194.37668
12.602468,-194.5686
12.608004,-194.77003
12.614144,-194.95242
12.620102,-195.17256
12.622857,-195.36011
12.629675,-195.56264
12.634893,-195.76407
12.642031,-195.94202
12.646966,-196.15207
12.654792,-196.36421
12.660941,-196.51611
12.667713,-196.76262
12.672695,-196.93375
12.676837,-197.13226
12.680966,-197.30342
12.689061,-197.53949
12.693685,-197.71249
12.699205,-197.93806
12.703777,-198.13252
12.711125,-198.33107
12.715291,-198.50969
12.720499,-198.71916
12.726976,-198.91277
12.732175,-199.09236
12.736403,-199.31418
12.743998,-199.50526
12.746723,-199.69545
12.751594,-199.89178
12.756949,-200.10774
12.760839,-200.29747
12.76389,-200.48854
12.769711,-200.68649
12.777015,-200.87674
12.779902,-201.08556
12.790322,-201.28644
12.794918,-201.48175
12.800451,-201.65977
12.805681,-201.87184
12.812482,-202.08138
12.814263,-202.25137
12.819731,-202.46637
12.825327,-202.6606
12.829473,-202.8597
12.836873,-203.04709
12.845377,-203.2518
12.852367,-203.43463
12.857962,-203.63034
12.863708,-203.83664
12.871445,-204.04353
12.876305,-204.21828
12.883276,-204.42055
12.885637,-204.62148
12.890319,-204.81085
12.897052,-205.01079
12.904214,-205.20927
12.909853,-205.40933
12.916652,-205.62029
12.921143,-205.82034
12.926227,-205.9969
12.93067,-206.16719
12.935716,-206.37367
12.9431,-206.58315
12.947073,-206.7561
12.951355,-206.97664
12.958148,-207.14131
12.966446,-207.36568
12.970035,-207.55501
12.974718,-207.75362
12.979503,-207.9502
12.985701,-208.14963
12.990272,-208.32385
12.998385,-208.56039
13.002908,-208.73671
13.011778,-208.93797
13.017101,-209.1312
13.022837,-209.3483
13.030039,-209.54146
13.035408,-209.72337
13.042084,-209.89014
13.049252,-210.10332
13.056328,-210.3058
13.059002,-210.49779
13.063703,-210.69872
13.069613,-210.89294
13.073069,-211.08504
13.07693,-211.29082
13.083151,-211.47754
13.091161,-211.69977
13.096694,-211.86993
13.101905,-212.06998
13.106346,-212.31808
13.112233,-212.46487
13.115745,-212.67065
13.122023,-212.89796
13.127534,-213.0793
13.130476,-213.29971
13.135326,-213.47034
13.140672,-213.68077
13.148695,-213.88107
13.15237,-214.05275
13.161203,-214.27834
13.165732,-214.44994
13.170315,-214.66412
13.176398,-214.8613
13.1821,-215.06529
13.186337,-215.26044
13.191678,-215.45305
13.196513,-215.65399
13.200742,-215.82906
13.208703,-216.06969
13.213687,-216.23651
13.219097,-216.42433
