location_x,location_y
13.223577,-216.60466
13.226309,-216.80074
13.234466,-217.02562
13.239044,-217.2003
13.245914,-217.38881
13.251215,-217.61084
13.256269,-217.79977
13.260804,-217.99144
13.266231,-218.18456
13.272175,-218.39169
13.277388,-218.59528
13.28153,-218.78113
13.286425,-218.99651
13.292574,-219.16383
13.295975,-219.38802
13.298923,-219.59096
13.303634,-219.76741
13.309684,-219.97205
13.314409,-220.15474
13.319739,-220.35521
13.324591,-220.56053
13.332235,-220.7728
13.336457,-220.9538
13.338958,-221.15617
13.343453,-221.37727
13.348598,-221.55661
13.354424,-221.73486
13.360061,-221.96812
13.364481,-222.16124
13.369904,-222.36282
13.375787,-222.56561
13.380513,-222.74945
13.384881,-222.95366
13.389411,-223.1321
13.393167,-223.32623
13.398947,-223.5489
13.403319,-223.76115
13.408278,-223.93787
13.414635,-224.12607
13.422766,-224.3152
13.427909,-224.50594
13.435503,-224.72142
13.439908,-224.91862
13.445375,-225.12675
13.45036,-225.34987
13.455434,-225.53046
13.460114,-225.74141
13.46456,-225.90446
13.46825,-226.11732
13.473997,-226.31676
13.476364,-226.49275
13.481662,-226.70441
13.488199,-226.90784
13.491452,-227.10135
13.495086,-227.31773
13.501919,-227.51369
13.506245,-227.6778
13.511851,-227.89891
13.516514,-228.08664
13.521881,-228.27466
13.526399,-228.48427
13.532941,-228.69945
13.536299,-228.85139
13.543348,-229.07275
13.54678,-229.26935
13.552427,-229.45879
13.558265,-229.66684
13.566048,-229.84459
13.569592,-230.05417
13.574378,-230.24745
13.580231,-230.46049
13.584698,-230.62114
13.589412,-230.83035
13.596424,-231.03212
13.601147,-231.20178
13.60603,-231.40987
13.613655,-231.63661
13.618468,-231.8261
13.62309,-232.00533
13.626056,-232.18521
13.632225,-232.40221
13.639245,-232.6196
13.643142,-232.79951
13.651031,-233.02542
13.654578,-233.19696
13.660151,-233.39226
13.666478,-233.60364
13.672148,-233.7957
13.677267,-233.99669
13.68501,-234.19643
13.689737,-234.38927
13.695748,-234.6151
13.699597,-234.80789
13.704428,-234.97118
13.71131,-235.19922
13.714812,-235.36371
13.722875,-235.58524
13.730142,-235.77586
13.734962,-235.96848
13.738961,-236.17078
13.742679,-236.34517
13.747825,-236.54176
13.755072,-236.75851
13.759227,-236.9472
13.76531,-237.15459
13.769609,-237.35973
13.77644,-237.56522
13.781849,-237.74103
13.784683,-237.95483
13.791581,-238.13307
13.797626,-238.35457
13.803308,-238.5363
13.808652,-238.74301
13.814852,-238.96094
13.82079,-239.15685
13.826866,-239.35114
13.832485,-239.55661
13.834819,-239.73569
13.839792,-239.93776
13.846112,-240.13503
13.851002,-240.33873
13.855096,-240.53975
13.861952,-240.71451
13.864923,-240.92706
13.870172,-241.10161
13.875947,-241.31923
13.878681,-241.52124
13.883833,-241.6944
13.892009,-241.91905
13.896336,-242.11354
13.900888,-242.31412
13.905736,-242.49065
13.912604,-242.69914
13.917434,-242.88133
13.923509,-243.09932
13.929457,-243.28894
13.933908,-243.49353
13.938725,-243.70358
13.939631,-243.86705
13.946843,-244.07895
13.951545,-244.28036
13.957417,-244.49579
13.960462,-244.6721
13.968019,-244.89131
13.971627,-245.0681
13.97684,-245.25888
13.981627,-245.47842
13.987762,-245.68698
13.991967,-245.84584
13.99716,-246.05873
14.004553,-246.28534
14.007832,-246.46002
14.012484,-246.64177
14.018761,-246.84006
14.025649,-247.04413
14.028378,-247.21822
14.036418,-247.44922
14.04148,-247.63487
14.045093,-247.8438
14.051107,-248.07179
14.05421,-248.21593
14.058443,-248.44672
14.063709,-248.60365
14.069184,-248.80954
14.07343,-249.02139
14.080621,-249.22491
14.083336,-249.42474
14.089585,-249.60934
14.094987,-249.80185
14.100743,-249.9953
14.105652,-250.1866
14.113487,-250.39197
14.118125,-250.59581
14.12274,-250.78319
14.125813,-250.95758
14.131183,-251.18706
14.13748,-251.37488
14.142051,-251.56682
14.148338,-251.76054
14.151811,-251.95709
14.157303,-252.16516
14.163906,-252.36577
14.169682,-252.56483
14.173851,-252.73679
14.177514,-252.92751
14.183916,-253.14496
14.188208,-253.33528
14.193994,-253.51633
14.200354,-253.74054
14.204127,-253.90085
14.211349,-254.12711
14.215314,-254.32945
14.221037,-254.52728
14.225901,-254.73355
14.230133,-254.91586
14.236773,-255.1073
14.243078,-255.31065
14.249354,-255.55037
14.253428,-255.71028
14.258002,-255.90607
14.262744,-256.08362
14.268628,-256.2981
14.274517,-256.47733
14.280608,-256.69791
14.283796,-256.89383
14.287471,-257.08765
14.294618,-257.30386
14.297402,-257.46735
14.302897,-257.67572
14.310893,-257.88535
14.316577,-258.09924
14.320587,-258.29391
14.326051,-258.45322
14.333287,-258.66071
14.336771,-258.84186
14.34323,-259.04916
14.34896,-259.24905
14.352809,-259.43906
14.360525,-259.65457
14.366676,-259.85724
14.369631,-260.04001
14.376208,-260.23776
14.381176,-260.44565
14.388349,-260.65161
14.392802,-260.84811
14.397923,-261.03763
14.401058,-261.2424
14.40606,-261.44485
14.41091,-261.62817
14.416044,-261.82065
14.419676,-262.01407
14.425385,-262.23618
14.429202,-262.41193
14.434403,-262.63434
14.438042,-262.82913
14.443397,-263.0014
14.448142,-263.18872
14.45446,-263.39917
14.460906,-263.59512
14.46592,-263.80856
14.47168,-263.99625
14.477461,-264.18893
14.481817,-264.35757
14.488932,-264.56787
14.492284,-264.75726
14.497145,-264.97464
14.501434,-265.16809
14.508258,-265.37543
14.513361,-265.55252
14.51639,-265.75937
14.523426,-265.95352
14.530783,-266.15613
14.535202,-266.37991
14.541412,-266.52118
14.548882,-266.73962
14.555598,-266.9353
14.559235,-267.10059
14.563896,-267.33792
14.569804,-267.5368
14.572672,-267.71271
14.582006,-267.95978
14.586926,-268.11136
14.589651,-268.31256
14.596191,-268.55014
14.601164,-268.68942
14.605993,-268.8974
14.610081,-269.11441
14.615602,-269.31503
14.622801,-269.53601
14.629206,-269.71353
14.6331,-269.91718
14.637231,-270.10358
14.64256,-270.30417
14.648248,-270.49832
14.652036,-270.70624
14.657403,-270.91818
14.661765,-271.11182
14.665112,-271.27954
14.67135,-271.48972
14.676058,-271.69199
14.680534,-271.87585
14.68694,-272.08438
14.691056,-272.27097
14.695904,-272.4888
14.700907,-272.65939
14.708832,-272.87283
14.711616,-273.08188
14.718488,-273.27249
14.724249,-273.48022
14.730354,-273.68552
14.734578,-273.87628
14.741286,-274.0925
14.746397,-274.24579
14.752548,-274.44394
14.757717,-274.6571
14.763888,-274.84726
14.768209,-275.05771
14.774045,-275.25357
14.778345,-275.44138
14.784248,-275.62723
14.786689,-275.83105
14.792107,-276.02313
14.798692,-276.22244
14.803563,-276.409
14.808293,-276.59525
14.814408,-276.80429
14.817427,-276.99353
14.824289,-277.20071
14.828668,-277.40292
14.834378,-277.59238
14.837763,-277.7702
14.844495,-277.99707
14.85008,-278.19708
14.85509,-278.36368
14.861201,-278.55859
14.867578,-278.78793
14.870687,-278.99002
14.876564,-279.1796
14.882335,-279.40555
14.887291,-279.58316
14.893771,-279.7847
14.89669,-279.99243
14.903399,-280.16537
14.90919,-280.35962
14.914114,-280.58295
14.919668,-280.75266
14.926323,-280.96277
14.932268,-281.17426
14.935975,-281.38187
14.940271,-281.58087
14.945649,-281.76404
14.953125,-281.96991
14.956327,-282.15283
14.961111,-282.36789
14.964674,-282.54132
14.970633,-282.74805
14.977018,-282.9548
14.983768,-283.14478
14.987972,-283.34134
14.995123,-283.54898
14.999669,-283.74716
15.00555,-283.96045
15.011233,-284.14621
15.019271,-284.34595
15.025151,-284.54501
15.030094,-284.73257
15.036493,-284.91888
15.04017,-285.09741
15.049244,-285.32538
15.054241,-285.52441
15.058446,-285.72305
15.061588,-285.92117
15.068896,-286.12079
15.074475,-286.30508
15.078874,-286.50946
15.083621,-286.67441
15.090597,-286.89648
15.096289,-287.10715
15.103022,-287.27716
15.107926,-287.47351
15.114288,-287.68411
15.11985,-287.87326
15.126203,-288.05957
15.128876,-288.26086
15.134491,-288.46497
15.139594,-288.66995
15.145479,-288.83902
15.152618,-289.07199
15.157445,-289.24777
15.161576,-289.45273
15.166806,-289.64804
15.171043,-289.85498
15.175218,-290.0463
15.181828,-290.22977
15.18571,-290.42554
15.194237,-290.60992
15.199725,-290.80594
15.206063,-291.04111
15.214464,-291.2312
15.218814,-291.42111
15.225427,-291.60233
15.230302,-291.81461
15.234893,-291.99454
15.243236,-292.21747
15.246234,-292.38843
15.250907,-292.5759
15.256356,-292.80865
15.262915,-292.99362
15.267587,-293.16061
15.274705,-293.35141
15.281209,-293.56219
15.28679,-293.76297
15.289804,-293.94205
15.299105,-294.16663
15.302659,-294.35703
15.309551,-294.55789
15.313828,-294.75653
15.317641,-294.94937
15.323381,-295.12759
15.329148,-295.33386
15.333635,-295.52539
15.340664,-295.73334
15.347278,-295.9274
15.353417,-296.13232
15.359983,-296.31909
15.365664,-296.54059
15.369629,-296.73337
15.37394,-296.90765
15.377601,-297.10556
15.386497,-297.30945
15.39222,-297.49255
15.398855,-297.70047
15.40346,-297.89722
15.41154,-298.09033
15.416773,-298.29721
15.420642,-298.49771
15.42573,-298.68295
15.431067,-298.87143
15.435555,-299.08981
15.439139,-299.27432
15.446523,-299.47147
15.450952,-299.67081
15.457516,-299.85071
15.463624,-300.05457
15.46967,-300.25998
15.474936,-300.44458
15.47987,-300.65018
15.484781,-300.83545
15.492237,-301.04401
15.497835,-301.25409
15.504094,-301.43701
15.509168,-301.64575
15.513747,-301.83286
15.517312,-302.02774
15.522223,-302.23209
15.528632,-302.41486
15.533998,-302.59229
15.540104,-302.80933
15.546082,-303.00613
15.552208,-303.19833
15.555648,-303.39944
15.562601,-303.58224
15.568261,-303.77899
15.574092,-303.98312
15.578384,-304.19501
15.584472,-304.39825
15.593182,-304.6102
15.598575,-304.78314
15.607149,-305.02451
15.612984,-305.18976
15.618566,-305.39084
15.625821,-305.5885
15.62853,-305.76276
15.632345,-305.96643
15.637954,-306.18018
15.644018,-306.39322
15.651345,-306.59207
15.658155,-306.78799
15.660933,-306.94769
15.669543,-307.17413
15.67396,-307.37927
15.678702,-307.55054
15.687581,-307.76355
15.694046,-307.95721
15.697367,-308.13412
15.703491,-308.34195
15.707203,-308.53656
15.712376,-308.72833
15.717951,-308.92276
15.72306,-309.11862
15.730224,-309.35764
15.732423,-309.52197
15.740796,-309.75079
15.745053,-309.91031
15.751415,-310.11676
15.757237,-310.32123
15.759664,-310.51108
15.767078,-310.71286
15.772472,-310.88593
15.778848,-311.08972
15.784185,-311.29419
15.792178,-311.50204
15.797831,-311.7128
15.801874,-311.87219
15.811432,-312.08237
15.817266,-312.28342
15.825727,-312.47003
15.838656,-312.67566
15.851953,-312.87994
15.860498,-313.05542
15.874987,-313.28326
15.884299,-313.4791
15.894211,-313.63809
15.904167,-313.88281
15.917464,-314.0806
15.92839,-314.29446
15.939724,-314.45999
15.948483,-314.64267
15.956871,-314.82657
15.967338,-315.02206
15.980074,-315.23172
15.991309,-315.41635
16.003036,-315.62973
16.012398,-315.8291
16.022964,-316.0365
16.034912,-316.26794
16.040958,-316.40994
16.052967,-316.63394
16.06324,-316.84781
16.077791,-317.08578
16.087076,-317.24338
16.09738,-317.43298
16.108454,-317.62369
16.117632,-317.80042
16.130861,-318.02814
16.140602,-318.21381
16.15222,-318.41687
16.163105,-318.60815
16.175671,-318.81522
16.185699,-319.00888
16.195742,-319.17749
16.205811,-319.39664
16.214392,-319.57117
16.224934,-319.77686
16.239573,-319.98083
16.249161,-320.17313
16.261463,-320.38486
16.271967,-320.57986
16.281412,-320.75528
16.290976,-320.97369
16.30378,-321.16833
16.317068,-321.35336
16.325802,-321.54367
16.339384,-321.74475
16.35071,-321.96695
16.361387,-322.16306
16.371016,-322.33438
16.379963,-322.52332
16.392231,-322.72165
16.403339,-322.90979
16.415148,-323.11301
16.426968,-323.33221
16.436537,-323.51944
16.447592,-323.71988
16.458574,-323.90634
16.470419,-324.10825
16.478199,-324.29095
16.48937,-324.49896
16.50024,-324.68793
16.509853,-324.87167
16.520184,-325.06711
16.531578,-325.26596
16.542379,-325.49341
16.551931,-325.65701
16.564049,-325.8483
16.57375,-326.03183
16.58596,-326.25259
16.596924,-326.44394
16.607372,-326.64493
16.620424,-326.85651
16.630781,-327.01971
16.641384,-327.23392
16.65377,-327.43369
16.664026,-327.60892
16.673412,-327.79166
16.684229,-327.99496
16.696363,-328.21017
16.707884,-328.39484
16.718489,-328.60434
16.729107,-328.79782
16.742403,-328.99652
16.752934,-329.19064
16.765394,-329.39655
16.776373,-329.59
16.785149,-329.77679
16.796955,-329.97751
16.811134,-330.21451
16.824696,-330.45645
16.834114,-330.60126
16.843052,-330.785
16.854235,-330.96552
16.865919,-331.20337
16.876432,-331.39673
16.888338,-331.6243
16.897999,-331.82977
16.909416,-331.98975
16.919916,-332.19211
16.932503,-332.42914
16.939934,-332.58948
16.952372,-332.80243
16.963858,-332.99359
16.975103,-333.20453
16.987377,-333.41336
16.998882,-333.61963
17.007935,-333.7887
17.019735,-333.99734
17.029495,-334.17761
17.041519,-334.38974
17.052353,-334.58368
17.064806,-334.78253
17.074993,-334.9903
17.08456,-335.14911
17.097931,-335.37817
17.109037,-335.5495
17.12101,-335.76733
17.132595,-335.96039
17.143459,-336.16171
17.153967,-336.35458
17.165121,-336.5368
17.175322,-336.74387
17.185877,-336.95093
17.193693,-337.12997
17.204134,-337.31702
17.217096,-337.52753
17.226715,-337.71127
17.237051,-337.91003
17.247337,-338.1142
17.257614,-338.30435
17.267841,-338.49728
17.277378,-338.71149
17.289122,-338.89801
17.299475,-339.09106
17.311726,-339.28851
17.322008,-339.47263
17.334526,-339.67975
17.345659,-339.86603
17.356842,-340.07883
17.366451,-340.26807
17.377775,-340.47043
17.390245,-340.68353
17.401623,-340.89328
17.412117,-341.05768
17.42557,-341.28717
17.438036,-341.49869
17.4475,-341.67642
17.458052,-341.86432
17.472622,-342.0799
17.480738,-342.24631
17.495722,-342.49548
17.503468,-342.65283
17.513611,-342.84799
17.52463,-343.04227
17.534479,-343.23557
17.545034,-343.43683
17.554823,-343.61108
17.5644,-343.79962
17.575586,-344.01318
17.586756,-344.2222
17.596577,-344.41089
17.605824,-344.59174
17.615456,-344.78259
17.626856,-344.97589
17.640631,-345.20905
17.649145,-345.40665
17.660107,-345.57101
17.67227,-345.78534
17.685259,-346.00159
17.694681,-346.19424
17.704964,-346.37177
17.714544,-346.57916
17.726986,-346.77536
17.740685,-346.95309
17.750679,-347.14694
17.762196,-347.37543
17.772192,-347.54587
17.781378,-347.73553
17.793999,-347.94925
17.805861,-348.12363
17.816816,-348.33688
17.824385,-348.51871
17.835175,-348.70673
17.847713,-348.91013
17.859869,-349.11786
17.86968,-349.31204
17.880409,-349.50586
17.891521,-349.71368
17.902559,-349.90277
17.912273,-350.08337
17.922018,-350.30289
17.934826,-350.49576
17.944639,-350.6788
17.953856,-350.86368
17.969042,-351.11121
17.979239,-351.29193
17.9888,-351.48251
17.99824,-351.68274
18.008129,-351.86658
18.016308,-352.04803
18.028603,-352.25293
18.039877,-352.4563
18.051041,-352.65665
18.061096,-352.841
18.071428,-353.03262
18.082785,-353.23615
18.092623,-353.43442
18.104101,-353.63177
18.112469,-353.82071
18.123253,-354.01819
18.135456,-354.2446
18.144623,-354.43091
18.154081,-354.62378
18.16544,-354.81595
18.175398,-354.99045
18.188513,-355.23108
18.20125,-355.41205
18.210207,-355.59308
18.222284,-355.83438
18.231998,-355.99091
18.240953,-356.18839
18.248755,-356.37488
18.257879,-356.55585
18.2717,-356.75284
18.28159,-356.95453
18.290104,-357.14163
18.301678,-357.35007
18.314785,-357.54639
18.327312,-357.75327
18.336273,-357.93256
18.349792,-358.18884
18.357906,-358.33347
18.370115,-358.5484
18.380352,-358.7384
18.394016,-358.95312
18.401091,-359.12408
18.410023,-359.31918
18.422401,-359.52621
18.434065,-359.7276
18.444914,-359.92679
18.457188,-360.11197
18.469309,-360.3248
18.479841,-360.50293
18.491875,-360.69528
18.504776,-360.94403
18.509773,-361.0914
18.52095,-361.29996
18.532784,-361.47229
18.540863,-361.68118
18.55471,-361.87433
18.565151,-362.08676
18.574284,-362.2785
18.586283,-362.48682
18.595211,-362.65866
18.607962,-362.85406
18.616302,-363.05264
18.627098,-363.24072
18.639858,-363.44882
18.650227,-363.65543
18.662144,-363.84116
18.673487,-364.06738
18.684372,-364.25195
18.694721,-364.42514
18.706127,-364.66138
18.718927,-364.88956
18.727131,-365.04156
18.736938,-365.23151
18.746914,-365.43683
18.754921,-365.63232
18.766533,-365.82028
18.778913,-366.00409
18.788904,-366.1853
18.801422,-366.41257
18.811789,-366.6098
18.822102,-366.78549
18.832182,-367.0065
18.842224,-367.18692
18.856298,-367.3866
18.871387,-367.6185
18.880882,-367.78131
18.890364,-367.96777
18.90432,-368.19174
18.914501,-368.38654
18.926411,-368.60941
18.937054,-368.77692
18.949287,-368.98392
18.961618,-369.2113
18.970726,-369.38284
18.980902,-369.60263
18.992416,-369.78021
19.001793,-369.96664
19.01391,-370.1723
19.023682,-370.38687
19.032125,-370.57263
19.045717,-370.7843
19.056498,-370.97946
19.064222,-371.14145
19.076195,-371.36133
19.08555,-371.54651
19.096853,-371.75357
19.105738,-371.93146
19.11791,-372.1412
19.128202,-372.36066
19.138292,-372.56329
19.147552,-372.71735
19.15996,-372.91907
19.172808,-373.10681
19.185371,-373.29068
19.193443,-373.49878
19.207254,-373.73465
19.214899,-373.90652
19.224228,-374.10052
19.233406,-374.28818
19.242916,-374.46564
19.255909,-374.68634
19.266542,-374.88501
19.277836,-375.10663
19.287554,-375.27997
19.297018,-375.46109
19.308987,-375.65829
19.319166,-375.85236
19.326838,-376.03607
19.34059,-376.25156
19.349203,-376.43851
19.364801,-376.6366
19.370922,-376.82684
19.382633,-377.02588
19.395403,-377.22656
19.404772,-377.43567
19.415979,-377.62778
19.424065,-377.80667
19.438187,-378.01471
19.448662,-378.21231
19.460888,-378.42435
19.472996,-378.59714
19.482578,-378.81467
19.49317,-378.97906
19.505629,-379.18884
19.518127,-379.41931
19.525303,-379.58936
19.537447,-379.79904
19.546854,-379.9823
19.557461,-380.17569
19.568819,-380.38156
19.577852,-380.56335
19.588495,-380.76532
19.602129,-380.97018
19.612371,-381.14447
19.624592,-381.37265
19.635778,-381.56381
19.645426,-381.75027
19.658953,-381.93555
19.670147,-382.14774
19.681664,-382.34338
19.693008,-382.53
19.704575,-382.72675
19.714581,-382.92706
19.725397,-383.12189
19.738272,-383.34045
19.746416,-383.5145
19.755302,-383.68765
19.766941,-383.92075
19.776245,-384.11087
19.789356,-384.3129
19.79991,-384.50327
19.810259,-384.69547
19.824043,-384.89612
19.834848,-385.06946
19.845768,-385.29883
19.857595,-385.48526
19.864788,-385.66699
19.874798,-385.86237
19.888704,-386.07306
19.89893,-386.25916
19.908831,-386.45694
19.919537,-386.66516
19.929232,-386.86105
19.938814,-387.03287
19.953491,-387.24823
19.967054,-387.46878
19.977657,-387.66803
19.987001,-387.86212
19.997955,-388.07407
20.006762,-388.21942
20.019026,-388.43335
20.031301,-388.63763
20.042501,-388.83078
20.053232,-389.01791
20.062517,-389.20407
20.073416,-389.44287
20.086754,-389.61285
20.096951,-389.80801
20.107092,-389.98907
20.119787,-390.21121
20.130905,-390.44528
20.139278,-390.5968
20.151731,-390.81165
20.164312,-391.00589
20.173845,-391.19006
20.185583,-391.39053
20.194475,-391.57147
20.205458,-391.77853
20.216284,-391.9621
20.227985,-392.1843
20.239983,-392.36905
20.248627,-392.54263
20.261452,-392.76242
20.271433,-392.94193
20.281725,-393.15665
20.293056,-393.35837
20.29764,-393.52689
20.311094,-393.74426
20.318914,-393.91693
20.3344,-394.13525
20.343023,-394.29816
20.35507,-394.4953
20.365519,-394.71533
20.374792,-394.91269
20.382851,-395.08823
20.394939,-395.27151
20.405556,-395.48767
20.418964,-395.69141
20.436615,-396.08398
20.447632,-396.28094
20.457764,-396.46527
20.471333,-396.68365
20.480436,-396.88223
20.49148,-397.05917
20.50527,-397.25555
20.518524,-397.49109
20.526867,-397.67719
20.526867,-397.67719
20.541126,-397.87277
20.554344,-398.06271
20.566568,-398.27136
20.577513,-398.48889
20.588219,-398.66077
20.595655,-398.87122
20.606363,-399.06644
20.625141,-399.47678
20.625141,-399.47678
20.637581,-399.63525
20.650282,-399.85764
20.66139,-400.0502
20.671572,-400.23969
20.693129,-400.60947
20.701876,-400.81848
20.7113,-401.01099
20.72304,-401.23254
20.733744,-401.39874
20.744333,-401.60773
20.754652,-401.80875
20.76391,-401.99622
20.774015,-402.19366
20.788488,-402.43448
20.797607,-402.5954
20.809095,-402.78
20.818811,-402.96851
20.832216,-403.18881
20.842201,-403.37213
20.854786,-403.58115
20.862383,-403.78159
20.874369,-403.96765
20.883404,-404.15671
20.895515,-404.34024
20.906956,-404.54584
20.915163,-404.73309
20.926092,-404.91867
20.938646,-405.1445
20.949514,-405.3576
20.959589,-405.53757
20.969303,-405.72079
20.979971,-405.91727
20.988848,-406.09647
21.000471,-406.29431
21.012255,-406.50864
21.022406,-406.67563
21.032898,-406.86945
21.045284,-407.08951
21.057732,-407.28967
21.066256,-407.48251
21.077475,-407.66376
21.0895,-407.91382
21.098288,-408.06787
21.10989,-408.2764
21.120321,-408.4631
21.131649,-408.64371
21.145222,-408.854
21.158453,-409.07559
21.168188,-409.24503
21.178064,-409.45813
21.188549,-409.65195
21.199173,-409.85123
21.2073,-410.01923
21.220364,-410.22839
21.23147,-410.42795
21.241619,-410.6293
21.253275,-410.81079
21.26396,-410.99719
21.275309,-411.23792
21.284842,-411.40402
21.296192,-411.65057
21.30508,-411.80835
21.314974,-412.01059
21.324598,-412.20355
21.335567,-412.38828
21.345882,-412.60727
21.353394,-412.76721
21.364891,-412.97961
21.375202,-413.18427
21.384188,-413.35486
21.395348,-413.53232
21.407297,-413.74786
21.414818,-413.93234
21.427458,-414.12268
21.437609,-414.32651
21.450193,-414.5036
21.462589,-414.72748
21.473303,-414.95578
21.484238,-415.12311
21.495846,-415.31274
21.507086,-415.50464
21.518362,-415.7229
21.528196,-415.89304
21.537891,-416.07959
21.55068,-416.30777
21.547255,-416.491
21.524542,-416.6702
21.496668,-416.87103
21.472769,-417.05759
21.442667,-417.28461
21.425163,-417.41504
21.402712,-417.5881
21.378212,-417.79587
21.352629,-417.98001
21.326159,-418.18387
21.302374,-418.37366
21.27733,-418.57266
21.254168,-418.74371
21.227261,-418.96017
21.201542,-419.1449
21.173779,-419.36621
21.147324,-419.57224
21.123884,-419.75085
21.101357,-419.92889
21.07729,-420.11774
21.054098,-420.29489
21.026657,-420.53107
21.004206,-420.70789
20.984135,-420.86572
20.954071,-421.09329
20.925098,-421.30942
20.907461,-421.46204
20.87904,-421.67377
20.85323,-421.87811
20.82819,-422.0816
20.807899,-422.23657
20.782867,-422.44516
20.75358,-422.65802
20.732489,-422.82339
20.7106,-422.99789
20.684441,-423.19354
20.660376,-423.38196
20.635595,-423.5639
20.611406,-423.75836
20.586115,-423.96106
20.56179,-424.15228
20.536207,-424.33704
20.505873,-424.55649
20.479158,-424.76089
20.449253,-424.99365
20.427183,-425.1716
20.396542,-425.40616
20.376833,-425.55914
20.351917,-425.76031
20.328583,-425.93231
20.305021,-426.11923
20.272785,-426.36707
20.249756,-426.53259
20.224304,-426.72357
20.203703,-426.89148
20.175243,-427.11057
20.145649,-427.31528
20.122925,-427.49698
20.098101,-427.67523
20.07023,-427.88065
20.045975,-428.06946
20.021587,-428.25461
19.996014,-428.45502
19.970821,-428.65036
19.942049,-428.84982
19.918896,-429.03711
19.893381,-429.246
19.882961,-429.42645
19.882521,-429.62183
19.884268,-429.81976
19.885254,-429.99438
19.888243,-430.19217
19.890823,-430.38278
19.895075,-430.58353
19.898504,-430.79764
19.903822,-430.987
19.905695,-431.17545
19.910286,-431.36417
19.914373,-431.57455
19.919075,-431.74585
19.924957,-431.95401
19.929926,-432.11298
19.934816,-432.29596
19.939325,-432.5105
19.948172,-432.74899
19.950598,-432.90457
19.959396,-433.09161
19.965002,-433.27206
19.973572,-433.47662
19.978464,-433.66852
19.985098,-433.8989
19.992182,-434.07635
19.9988,-434.30023
20.006683,-434.48978
20.015682,-434.65823
